refID1,compared_tokens1,refID2,compared_tokens2,similarity,mu,truth
A933790,"LESLIE, RAULERSON, WINDMILL, LAVON",A992222,"LESLIE, RAULERSON, INDIGO, MYERS, MYERS",0.7999999999999999,0.73,1
A933790,"LESLIE, RAULERSON, WINDMILL, LAVON",B931412,"LESLIE, RAULERSON, PECAN, CREEK, MESQUITE",0.745,0.73,1
A933790,"LESLIE, RAULERSON, WINDMILL, LAVON",B939427,"LESLIE, RAULERSON, INDIGO, MYERS",0.7999999999999999,0.73,1
A933790,"LESLIE, RAULERSON, WINDMILL, LAVON",B946207,"LESLIE, RAULERSON, WINDMILL, LAVON",0.9999999999999999,0.73,1
A933790,"LESLIE, RAULERSON, WINDMILL, LAVON",B990096,"LESTER, RAULERSON, WINDMILL, LAVON",0.8,0.73,1
A933844,"WILFRED, FUENTES, HONOR",A978334,"FRED, FUENTES, HONOR",0.7857142857142857,0.73,1
A933888,"PAM, CREWS, KORNBLUM, HAWTHORNE",A959245,"CREWS, KORNBLUM, HAWTHORNE",0.9999999999999999,0.73,1
A933888,"PAM, CREWS, KORNBLUM, HAWTHORNE",A975877,"FAKHOUR, KORNBLUM, HAWTHORNE",0.5714285714285714,0.73,0
A933888,"PAM, CREWS, KORNBLUM, HAWTHORNE",A981680,"FAKHOUR, KORNBLUM, HAWTHORNE",0.5714285714285714,0.73,0
A933888,"PAM, CREWS, KORNBLUM, HAWTHORNE",B902673,"CREWS, KORNBLUM, HAWTHORNE",0.9999999999999999,0.73,1
A933888,"PAM, CREWS, KORNBLUM, HAWTHORNE",B905443,"FAKHOUR, KORNBLUM, HAWTHORNE",0.5714285714285714,0.73,0
A933888,"PAM, CREWS, KORNBLUM, HAWTHORNE",B938688,"FAKHOUR, KORNBLUM, HAWTHORNE",0.5714285714285714,0.73,0
A933888,"PAM, CREWS, KORNBLUM, HAWTHORNE",B950686,"PAMELA, FAKHOUR, KORNBLUM, HAWTHORNE, 9E251",0.5,0.73,1
A933888,"PAM, CREWS, KORNBLUM, HAWTHORNE",B974010,"PAM, CREWS, KORNBLUM, HAWTHORNE",0.9999999999999999,0.73,1
A933888,"PAM, CREWS, KORNBLUM, HAWTHORNE",B981177,"FAKHOUR, KORNBLUM, AVNUE, HAWTHORNE",0.3571428571428572,0.73,0
A933898,"KIM, IVEY, ASLIN, CARMICHAEL",A955616,"KIM, IVEY, HOG, THIEF, MAGAZINE",0.7949999999999999,0.73,1
A933898,"KIM, IVEY, ASLIN, CARMICHAEL",A976836,"KIM, IVEY, MARKHAM, STA",0.78,0.73,1
A933898,"KIM, IVEY, ASLIN, CARMICHAEL",A986058,"KIM, IVEY, ASLIN, CARMICHAEL",0.9999999999999999,0.73,1
A933898,"KIM, IVEY, ASLIN, CARMICHAEL",B913996,"KIM, IVEY, MARKHAM",0.8999999999999999,0.73,1
A933898,"KIM, IVEY, ASLIN, CARMICHAEL",B967389,"KIM, IVEY, ASLIN, CARMICHAEL",0.9999999999999999,0.73,1
A933898,"KIM, IVEY, ASLIN, CARMICHAEL",B980324,"KIM, IVEY, HOG, THIEF, MAGAZINE",0.7949999999999999,0.73,1
A933898,"KIM, IVEY, ASLIN, CARMICHAEL",B983299,"KIM, IVEY, HOG, THIEF, MAGAZINE, Q72943",0.7949999999999999,0.73,1
A933898,"KIM, IVEY, ASLIN, CARMICHAEL",B997729,"KIM, IVEY, ASLINWAY, CARMICHAEL",0.9249999999999999,0.73,1
A933903,"TOFFT, COCOA, PENSACOLA",A967796,"TOFFT, COCOA, PENSACOLA",0.9999999999999999,0.73,1
A933903,"TOFFT, COCOA, PENSACOLA",A982391,"TOFFT, COCOA, PENSACOLA, FLORIDA32526",0.9999999999999999,0.73,1
A933921,"PAUL, GROTEY, KINGSWOOD, PETERSBURG",A938578,"PAUL, GROTEY, LIGHTHOUSE, CANYON",0.7544444444444444,0.73,1
A933921,"PAUL, GROTEY, KINGSWOOD, PETERSBURG",A941982,"PAUL, GROTEY, LAKEPORT",0.8666666666666666,0.73,1
A933921,"PAUL, GROTEY, KINGSWOOD, PETERSBURG",A959287,"PAUL, GROTEY, KINGSWOOD, PETERSBURG",0.9999999999999999,0.73,1
A933921,"PAUL, GROTEY, KINGSWOOD, PETERSBURG",A979223,"PAUL, GROTEY, LIGHTHOUSE, CANYON",0.7544444444444444,0.73,1
A933933,"NATHANIEL, TOMPKINS, 59TH, SAT",A974051,"NATHANIEL, TOMPKINS, 59TH",0.9999999999999999,0.73,1
A933933,"NATHANIEL, TOMPKINS, 59TH, SAT",A990998,"TOMPKINS, 59TH",1.0,0.73,1
A933933,"NATHANIEL, TOMPKINS, 59TH, SAT",A992798,"NATHANIEL, TOMPKINS, KENNEDY, WATAUGA",0.7285714285714285,0.73,1
A933933,"NATHANIEL, TOMPKINS, 59TH, SAT",B906622,"NATHANIEL, TOMPKINS, OAK",0.8888888888888888,0.73,1
A933933,"NATHANIEL, TOMPKINS, 59TH, SAT",B908078,"TOMPKINS, 59TH, CLIFORNIA",0.8518518518518517,0.73,1
A933933,"NATHANIEL, TOMPKINS, 59TH, SAT",B922501,"NATHANIEL, TOMPKINS, 59TH",0.9999999999999999,0.73,1
A933933,"NATHANIEL, TOMPKINS, 59TH, SAT",B931745,"NATHANIEL, TOMPKINS, 59TH",0.9999999999999999,0.73,1
A933933,"NATHANIEL, TOMPKINS, 59TH, SAT",B940292,"NATHANIEL, TOMPKINS, MILLS, GATE, LIVINGSTON",0.77,0.73,1
A933933,"NATHANIEL, TOMPKINS, 59TH, SAT",B949830,"NATHANIEL, TOMPKINS, MILLS, GATE, LIVINGSTON",0.77,0.73,1
A933933,"NATHANIEL, TOMPKINS, 59TH, SAT",B987948,"NATHANIEL, TOMPKINS, 48TH",0.9166666666666666,0.73,1
A933945,"ANGELA, SINCLAIR, BACCARAT, GARLAND, YTX",A943380,"ANGELA, SINCLAIR, RAFAEL, LAREDO, 451Z224, LAREDO",0.6630952380952381,0.73,1
A933945,"ANGELA, SINCLAIR, BACCARAT, GARLAND, YTX",A956747,"ANGELA, SINCLAIR, BACCARAT, GARLAND",0.9999999999999999,0.73,1
A933945,"ANGELA, SINCLAIR, BACCARAT, GARLAND, YTX",A972278,"ANGELA, SINCLAIR, BACCARAT, GARLAND",0.9999999999999999,0.73,1
A933945,"ANGELA, SINCLAIR, BACCARAT, GARLAND, YTX",A974405,"ANGELA, SINCLAIR, ASA, TEMPLE, TEMPLE",0.638095238095238,0.73,1
A933945,"ANGELA, SINCLAIR, BACCARAT, GARLAND, YTX",B916007,"ANGELA, SINCLAIR, BACCARAT, GARLAN",0.9857142857142857,0.73,1
A933945,"ANGELA, SINCLAIR, BACCARAT, GARLAND, YTX",B923253,"ANGELA, SINCLAIR, BACCARAT, GARLAND",0.9999999999999999,0.73,1
A933945,"ANGELA, SINCLAIR, BACCARAT, GARLAND, YTX",B976047,"ANGELA, SINCLAIR, ASA, TEMPLE",0.7571428571428571,0.73,1
A933945,"ANGELA, SINCLAIR, BACCARAT, GARLAND, YTX",B981618,"ANGELA, SINCLAIR, RAFAEL, LAREDO",0.7696428571428571,0.73,1
A933945,"ANGELA, SINCLAIR, BACCARAT, GARLAND, YTX",B986814,"ANGELA, SINCLAIR, BACCARAT, GARLAND",0.9999999999999999,0.73,1
A934032,"HOLZWARTH, YORKTOW, GARLAND",A948272,"JOAQUIN, HOLZWARTH, YORKTOW, GARLAND",0.9999999999999999,0.73,1
A934032,"HOLZWARTH, YORKTOW, GARLAND",A983254,"JOAQUIN, HOLZWARTH, YORKTOWN, GARLAND",0.9583333333333333,0.73,1
A934032,"HOLZWARTH, YORKTOW, GARLAND",B940378,"JOAQUIN, HOLZWARTH, YORKTOWN, IDR, GARLAND",0.9583333333333333,0.73,1
A934032,"HOLZWARTH, YORKTOW, GARLAND",B987994,"JOAQUIN, HOLZWARTH, YORKTOWN, GARLAND",0.9583333333333333,0.73,1
A934068,"GARFIO, THACKERY, PLANT",A946234,"CYNTHIA, GARFIO, THACKERY, PLANT",0.9999999999999999,0.73,0
A934068,"GARFIO, THACKERY, PLANT",A956944,"ROLAND, GARFIO, THACKERY, PLANT",0.9999999999999999,0.73,1
A934068,"GARFIO, THACKERY, PLANT",A965368,"CYNTHIA, LIEDER, THACKERY, PLANT",0.5714285714285714,0.73,0
A934068,"GARFIO, THACKERY, PLANT",B907116,"SINA, GARFIO, THACKERY, PLANT",0.9999999999999999,0.73,0
A934068,"GARFIO, THACKERY, PLANT",B917993,"GARFIO, THACKERY, PLANT",0.9999999999999999,0.73,1
A934068,"GARFIO, THACKERY, PLANT",B918568,"ROLAND, GARFIO, THACKERY, PLANT",0.9999999999999999,0.73,1
A934068,"GARFIO, THACKERY, PLANT",B925817,"CYNTHIA, GARFIO, THACKERY, PLANT",0.9999999999999999,0.73,0
A934068,"GARFIO, THACKERY, PLANT",B948014,"CYNTHIA, LIEDER, THACKERY, PLANT",0.5714285714285714,0.73,0
A934070,"GLENDA, COX, 1S1153, CAMINITO, ALVAREZ",A956369,"FREDDIE, MILLER, CAMINITO, ALVAREZ",0.4142857142857143,0.73,0
A934070,"GLENDA, COX, 1S1153, CAMINITO, ALVAREZ",A959775,"MILLER, CAMINITO, ALVAREZ",0.5,0.73,0
A934070,"GLENDA, COX, 1S1153, CAMINITO, ALVAREZ",A964613,"FREDERICK, MILLER, CAMINITO, ALVAREZ",0.3444444444444445,0.73,0
A934070,"GLENDA, COX, 1S1153, CAMINITO, ALVAREZ",B931955,"GLENDA, COX, 1S1153, CAMINITO, ALVAREZ",1.0,0.73,1
A934070,"GLENDA, COX, 1S1153, CAMINITO, ALVAREZ",B936542,"GLENDA, COX, HOLMES, COCOA",0.7410714285714285,0.73,1
A934171,"LEE, CAJINA, MOTECITO, MOUNTAIN, VIEW",A939727,"JACKSON, MOUNTAIN, VIEW, ROSA, ROSA",0.26944444444444443,0.73,0
A934171,"LEE, CAJINA, MOTECITO, MOUNTAIN, VIEW",A947137,"IVORY, DESPERRIER, GREEN, VIEW, MOUNTAIN, HOME",0.41000000000000003,0.73,0
A934171,"LEE, CAJINA, MOTECITO, MOUNTAIN, VIEW",A953555,"LEE, CAJINA, UNIVERSITY, AVENU, MESA",0.7066666666666667,0.73,1
A934171,"LEE, CAJINA, MOTECITO, MOUNTAIN, VIEW",A990598,"LEE, CAJINA, MONTECITO, MOUNTAIN, VIEW",0.9777777777777777,0.73,1
A934171,"LEE, CAJINA, MOTECITO, MOUNTAIN, VIEW",A997684,"IVORY, DESPERRIER, GREEN, VIEW, MOUNTAIN, HOME, ARKAN",0.47222222222222227,0.73,0
A934171,"LEE, CAJINA, MOTECITO, MOUNTAIN, VIEW",B906655,"IVORY, DESPERRIER, GREEN, VIEW, MOUNTAIN, HOME",0.41000000000000003,0.73,0
A934171,"LEE, CAJINA, MOTECITO, MOUNTAIN, VIEW",B910983,"FRED, MOUNTAIN, VIEW, CHULA",0.6333333333333333,0.73,0
A934171,"LEE, CAJINA, MOTECITO, MOUNTAIN, VIEW",B916693,"SILLIVAN, MOUNTAIN, VIEW, CHULA",0.5833333333333334,0.73,0
A934171,"LEE, CAJINA, MOTECITO, MOUNTAIN, VIEW",B927576,"IVORY, DESPERRIER, GREEN, VIEW, MOUNTAIN, HOME",0.41000000000000003,0.73,0
A934244,"JAMES, BLAKE, BISCAYNE, VICTORVILLE, VICTORVILLE",A934244,"JAMES, BLAKE, BISCAYNE, VICTORVILLE, VICTORVILLE",1.0,0.73,1
A934244,"JAMES, BLAKE, BISCAYNE, VICTORVILLE, VICTORVILLE",B939487,"KANESHA, MORALES, BISCAYNE, VICTORVILLE",0.5571428571428573,0.73,0
A934244,"JAMES, BLAKE, BISCAYNE, VICTORVILLE, VICTORVILLE",B991770,"JAMES, BLAKE, VICTORVILLECALIFORNIA",0.9206349206349206,0.73,1
A934244,"JAMES, BLAKE, BISCAYNE, VICTORVILLE, VICTORVILLE",B996463,"JAMES, BLAKE, MIDWAY, TRAC",0.7931818181818181,0.73,1
A934244,"JAMES, BLAKE, BISCAYNE, VICTORVILLE, VICTORVILLE",B998856,"JAMES, BLAKE, HUDSON",0.8541666666666666,0.73,1
A934282,"SANDRA, MENDEZ, DENTON, GABRIEL",A947755,"SANDRA, MENDEZ, DENTON, GABRIEL",0.9999999999999999,0.73,1
A934282,"SANDRA, MENDEZ, DENTON, GABRIEL",A973303,"SANDRA, MENDEZ, DENTON, GARBRIEL",0.9874999999999999,0.73,1
A934282,"SANDRA, MENDEZ, DENTON, GABRIEL",B934708,"SANDRA, MENDEZ, DENTON, GABRIEL",0.9999999999999999,0.73,1
A934282,"SANDRA, MENDEZ, DENTON, GABRIEL",B960044,"SANDRA, MENDEZ, DENTON, GABRIEL",0.9999999999999999,0.73,1
A934282,"SANDRA, MENDEZ, DENTON, GABRIEL",B965347,"SANDRA, MENDEZ",1.0,0.73,1
A934282,"SANDRA, MENDEZ, DENTON, GABRIEL",B991388,"SANDRA, MENDEZ, DENTON, GABRIEL",0.9999999999999999,0.73,1
A934307,"FRANCINE, KEGLER, 118TH, BIG, MIRAMAR",A972885,"FRANCINE, KEGLER, ELDORADO, DEBARY",0.7416666666666666,0.73,1
A934307,"FRANCINE, KEGLER, 118TH, BIG, MIRAMAR",A994537,"FRANCINE, KEGLER, WOODRIDGE, PANAMA, PANAMA",0.6582010582010582,0.73,1
A934307,"FRANCINE, KEGLER, 118TH, BIG, MIRAMAR",B930707,"FRANCINE, KEGLER, WILDWOOD, LARGO",0.745,0.73,1
A934307,"FRANCINE, KEGLER, 118TH, BIG, MIRAMAR",B952099,"FRANCINE, KEGLER, 118TH, BUEILDING, MIRAMAR",0.9111111111111111,0.73,1
A934307,"FRANCINE, KEGLER, 118TH, BIG, MIRAMAR",B962912,"KEGLER, 118TH, BUEILDING, MIRAMAR",0.8666666666666666,0.73,1
A934307,"FRANCINE, KEGLER, 118TH, BIG, MIRAMAR",B984370,"FRANCINE, KEGLER, ELDORADO, DEBARY",0.7416666666666666,0.73,1
A934307,"FRANCINE, KEGLER, 118TH, BIG, MIRAMAR",B985654,"FRANCINE, KEGLER, ELDORADO, DEBARY",0.7416666666666666,0.73,1
A934307,"FRANCINE, KEGLER, 118TH, BIG, MIRAMAR",B997968,"FRANCINE, KEGLER, 118TH, BLDG, MIRAMAR",0.9333333333333333,0.73,1
A934325,"MICHAEL, CORTES, TRL, HOT, VILLAGE, ARK, HOT",A934325,"MICHAEL, CORTES, TRL, HOT, VILLAGE, ARK, HOT",1.0,0.73,1
A934325,"MICHAEL, CORTES, TRL, HOT, VILLAGE, ARK, HOT",A939529,"THERESA, SERRANO, HWY, HOT, VILLAGE, ARK",0.46485260770975056,0.73,0
A934325,"MICHAEL, CORTES, TRL, HOT, VILLAGE, ARK, HOT",A940953,"THERESA, SERRANO, HWY, HOT, VILLAGE",0.4000000000000001,0.73,0
A934325,"MICHAEL, CORTES, TRL, HOT, VILLAGE, ARK, HOT",A956069,"MICHAEL, CORTES, 18TH, FAYETTEVILLE, FAYETTEVILLE",0.6944444444444444,0.73,1
A934325,"MICHAEL, CORTES, TRL, HOT, VILLAGE, ARK, HOT",A961327,"CRISTINA, SANTIAGO, CARL, 5J1, HOT, HOT, VILLAGE, ARK",0.53125,0.73,0
A934325,"MICHAEL, CORTES, TRL, HOT, VILLAGE, ARK, HOT",A987152,"MICHAEL, CORTES, KRAG",0.8809523809523809,0.73,1
A934325,"MICHAEL, CORTES, TRL, HOT, VILLAGE, ARK, HOT",B907965,"MICHAEL, CORTES, CARL, HOT",0.8999999999999999,0.73,1
A934325,"MICHAEL, CORTES, TRL, HOT, VILLAGE, ARK, HOT",B909808,"THERESA, SERRANO, HWY, HOT, VILLAGE",0.4000000000000001,0.73,0
A934325,"MICHAEL, CORTES, TRL, HOT, VILLAGE, ARK, HOT",B910581,"TICY, SERRANO, HWY, HOT, VILLAGE",0.4000000000000001,0.73,0
A934325,"MICHAEL, CORTES, TRL, HOT, VILLAGE, ARK, HOT",B950913,"MICHAEL, CORTES, FAYYETTEVILLE, ARK",0.846153846153846,0.73,1
A934325,"MICHAEL, CORTES, TRL, HOT, VILLAGE, ARK, HOT",B955072,"DALDUMYAN, LENO, HOT, VILLAGE, 7R1909",0.38148148148148153,0.73,0
A934325,"MICHAEL, CORTES, TRL, HOT, VILLAGE, ARK, HOT",B959420,"DESPERRIER, HOT, VILLAGE",0.6,0.73,0
A934325,"MICHAEL, CORTES, TRL, HOT, VILLAGE, ARK, HOT",B970338,"ALEJANDRA, DALDUMYAN, LENO, CIRCL, HOT, VILLAGE",0.26349206349206344,0.73,0
A934325,"MICHAEL, CORTES, TRL, HOT, VILLAGE, ARK, HOT",B985746,"THERESA, SERRANO, HWY, HOT, VILLAGE, ARK",0.46485260770975056,0.73,0
A934325,"MICHAEL, CORTES, TRL, HOT, VILLAGE, ARK, HOT",B989445,"DESPERRIER, AVENU, HOT, VILLAGE, ARK",0.4666666666666667,0.73,0
A934329,"MARY, FOOTHILL, ROCKLIN",A986176,"MARY, BAUER, SUNSET, STE, ROCKLIN",0.7083333333333333,0.73,0
A934329,"MARY, FOOTHILL, ROCKLIN",A992366,"FOOTHILL, ROCKLIN",1.0,0.73,1
A934329,"MARY, FOOTHILL, ROCKLIN",B913503,"DAVID, FOOTHILL, ROCKLIN",0.6,0.73,0
A934329,"MARY, FOOTHILL, ROCKLIN",B917655,"FOOTHILL, ROCKLIN",1.0,0.73,1
A934329,"MARY, FOOTHILL, ROCKLIN",B954750,"MARY, FOOTHILL, ROCKLIN",0.9999999999999999,0.73,1
A934329,"MARY, FOOTHILL, ROCKLIN",B970202,"MARY, BAUER, SUNSET, SUITE, ROCKLIN",0.7083333333333333,0.73,0
A934393,"DAYRO, MARTINEZ, MANORVILLE",B925063,"DAYRO, MARTINEZ, MANORVILLE",0.9999999999999999,0.73,1
A934393,"DAYRO, MARTINEZ, MANORVILLE",B950999,"DAYRO, MARTINEZ, MANORVILLE",0.9999999999999999,0.73,1
A934393,"DAYRO, MARTINEZ, MANORVILLE",B997851,"DAYRO, MARTINEZ, MANORVILLE",0.9999999999999999,0.73,1
A934404,"VALERIE, DELAFUENTE, 35TH, MORRISTON",A935391,"VALERIE, DELAFUENTE, HAWTHORNE",0.8703703703703702,0.73,1
A934404,"VALERIE, DELAFUENTE, 35TH, MORRISTON",A944169,"VAL, DELAFUENTE, 35TH, MORRISTON",0.7714285714285715,0.73,1
A934404,"VALERIE, DELAFUENTE, 35TH, MORRISTON",B916400,"VAL, DELAFUENTE, 35TH, MORRISTON",0.7714285714285715,0.73,1
A934404,"VALERIE, DELAFUENTE, 35TH, MORRISTON",B933150,"VALERIE, DELAFUENTE, 35TH, MORRISTON",0.9999999999999999,0.73,1
A934404,"VALERIE, DELAFUENTE, 35TH, MORRISTON",B940067,"VALERIE, DELAFUENTE, HAWTHORNE",0.8703703703703702,0.73,1
A934412,"DONNIE, MANZO, BARBARA, CAPE, CORAL",A938422,"GLADYS, RODRIGUEZ, 35TH, CAPE, CORAL, GABLES",0.41269841269841273,0.73,0
A934412,"DONNIE, MANZO, BARBARA, CAPE, CORAL",A953637,"LESLIE, PADGETT, 35TH, CAPE, CORAL, GABLES",0.4063492063492064,0.73,0
A934412,"DONNIE, MANZO, BARBARA, CAPE, CORAL",A961899,"BATTLES, 15TH, CAPE, CORAL, GABLES",0.3015873015873016,0.73,0
A934412,"DONNIE, MANZO, BARBARA, CAPE, CORAL",A968451,"WEAVER, SOUTHEAST, 10THAVENU, CAPE, CORAL, GABLES, CAPE, CORAL, GABLES",0.3845502645502646,0.73,0
A934412,"DONNIE, MANZO, BARBARA, CAPE, CORAL",A980998,"MALONE, 9TH, CAPE, CORAL, GABLES",0.3460317460317461,0.73,0
A934412,"DONNIE, MANZO, BARBARA, CAPE, CORAL",A981165,"HUERTA, GATOR, CAPE, CORAL, GABLES",0.3015873015873016,0.73,0
A934412,"DONNIE, MANZO, BARBARA, CAPE, CORAL",A990361,"LOPEZ, 7TH, CAPE, CORAL, GABLES, CAPE, CORAL",0.36603174603174604,0.73,0
A934412,"DONNIE, MANZO, BARBARA, CAPE, CORAL",A995112,"ANTHONY, HUERTA, GATOR, CAPE, CORAL",0.33333333333333337,0.73,0
A934412,"DONNIE, MANZO, BARBARA, CAPE, CORAL",A997341,"SHAMSI, PEREZ, NORTHEAST, 1ST, AVNUE, CAPE, CORAL, CAPE, CORAL, GABLES",0.4215873015873016,0.73,0
A934412,"DONNIE, MANZO, BARBARA, CAPE, CORAL",A997791,"DONNIE, MANZO, BARBARA, CAPE, CORAL, GABLES",1.0,0.73,1
A934412,"DONNIE, MANZO, BARBARA, CAPE, CORAL",B905904,"ISABEL, BATTLES, 15TH, CAPE, CORAL, GABLES",0.3015873015873016,0.73,0
A934412,"DONNIE, MANZO, BARBARA, CAPE, CORAL",B913558,"BATTLES, 15TH, CAPE, CORAL, GABLES",0.3015873015873016,0.73,0
A934412,"DONNIE, MANZO, BARBARA, CAPE, CORAL",B920065,"GLADYS, RODRIGUEZ, 35TH, CAPE, CORAL",0.35555555555555557,0.73,0
A934412,"DONNIE, MANZO, BARBARA, CAPE, CORAL",B922213,"ANTHONY, HUERTA, SOUTH, GATOR, CAPE, CORAL",0.3888888888888889,0.73,0
A934412,"DONNIE, MANZO, BARBARA, CAPE, CORAL",B926774,"WEAVER, CAPE, CORAL, GABLES",0.5952380952380952,0.73,0
A934412,"DONNIE, MANZO, BARBARA, CAPE, CORAL",B946719,"LESLIE, PADGETT, 35TH, CAPE, CORAL, GABLES",0.4063492063492064,0.73,0
A934412,"DONNIE, MANZO, BARBARA, CAPE, CORAL",B952025,"SHAMSI, PEREZ, CAPE, CORAL",0.40952380952380957,0.73,0
A934412,"DONNIE, MANZO, BARBARA, CAPE, CORAL",B960310,"BILL, VILLARREAL, 3RD, CAPE, CORAL",0.26,0.73,0
A934412,"DONNIE, MANZO, BARBARA, CAPE, CORAL",B967294,"WEAVER, CAPE, CORAL, GABLES",0.5952380952380952,0.73,0
A934412,"DONNIE, MANZO, BARBARA, CAPE, CORAL",B968297,"HUERTA, GATOR, CAPE, CORAL",0.38571428571428573,0.73,0
A934412,"DONNIE, MANZO, BARBARA, CAPE, CORAL",B974329,"PADGETT, 35TH, CAPE, CORAL, GABLES",0.2952380952380953,0.73,0
A934412,"DONNIE, MANZO, BARBARA, CAPE, CORAL",B983461,"RODRIGUEZ, 35TH, CAPE, CORAL",0.4333333333333334,0.73,0
A934412,"DONNIE, MANZO, BARBARA, CAPE, CORAL",B983848,"MIGENES, SOUTHEAST, 3RD, CAPE, CORAL, GABLES",0.40740740740740744,0.73,0
A934412,"DONNIE, MANZO, BARBARA, CAPE, CORAL",B997512,"LOPEZ, NORTHWEST, 7TH, PLACE, CAPE, CORAL, GABLES",0.33121693121693124,0.73,0
A934433,"CHU, ORANGE, PUENTE",A973261,"KELLY, CHU, ORANGE, PUENTE",0.9999999999999999,0.73,1
A934433,"CHU, ORANGE, PUENTE",A979117,"KELLY, TUERS, ORANGE, PUENTE",0.5,0.73,1
A934564,"BARBARA, LANTRIP, CHARLOTTE, TALLAHASSEE",A948127,"BARBARA, LANTRIP, MILL, GATERD, LIVINGSTON, 77351G",0.7404040404040404,0.73,1
A934564,"BARBARA, LANTRIP, CHARLOTTE, TALLAHASSEE",A959904,"BARBARA, LANTRIP, KENNEDY, WATAUGA",0.7181818181818181,0.73,1
A934564,"BARBARA, LANTRIP, CHARLOTTE, TALLAHASSEE",B940190,"BARBARA, LANTRIP, KENNEDY, CTB, WATAUGA",0.7626262626262625,0.73,1
A934564,"BARBARA, LANTRIP, CHARLOTTE, TALLAHASSEE",B952045,"BARBARA, LANTRIP, RANIER",0.8636363636363635,0.73,1
A934564,"BARBARA, LANTRIP, CHARLOTTE, TALLAHASSEE",B980692,"BARBARA, LANTRIP, DAVIS, BIG",0.7181818181818181,0.73,1
A934564,"BARBARA, LANTRIP, CHARLOTTE, TALLAHASSEE",B991865,"BARBARA, LANTRIP, MILLS, GATE, LIVINGSTON",0.7939393939393938,0.73,1
A934575,"STERLING, WAYNE, ALTAMONTE",A943567,"STAN, MCGREW, WAYNE, ALTAMONTE",0.6875,0.73,0
A934575,"STERLING, WAYNE, ALTAMONTE",B969879,"STERLING, WAYNE, ALTAMONTE",0.9999999999999999,0.73,1
A934575,"STERLING, WAYNE, ALTAMONTE",B994506,"ASHLEY, STERLING, WAYNE, ALTAMONTE",0.9999999999999999,0.73,1
A934595,"GOSCICKI, SAWGRASS, VALLEJO, VALLEJO",A934595,"GOSCICKI, SAWGRASS, VALLEJO, VALLEJO",0.9999999999999999,0.73,1
A934595,"GOSCICKI, SAWGRASS, VALLEJO, VALLEJO",B966591,"GOSCICKI, SAWGRASS, VALLEJO, CLI",0.9142857142857141,0.73,1
A934605,"FAKHOUR, CREEKSIDE, CHULA",A970237,"FAKHOUR, CREEKSIDE, CHULA",0.9999999999999999,0.73,1
A934605,"FAKHOUR, CREEKSIDE, CHULA",B932515,"FAKHOUR, CREEKSIDE, CHULA",0.9999999999999999,0.73,1
A934605,"FAKHOUR, CREEKSIDE, CHULA",B989242,"FAKHOUR, CREEKSIDE, CHULA",0.9999999999999999,0.73,1
A934605,"FAKHOUR, CREEKSIDE, CHULA",B992769,"FAKHOUR, CREEKSIDE, CHULA",0.9999999999999999,0.73,1
A934632,"MIGUEL, MADARANG, BONAIRE, BOULEVARD, DELRAY",A962614,"MIGUEL, MADARANG, DEANNA, BERNARDINO, POJ, BERNARDINO",0.7288888888888888,0.73,1
A934632,"MIGUEL, MADARANG, BONAIRE, BOULEVARD, DELRAY",A976533,"MIGUEL, MADARANG, BONAIRE, DELRAY",0.9999999999999999,0.73,1
A934632,"MIGUEL, MADARANG, BONAIRE, BOULEVARD, DELRAY",B901776,"MADARANG, BONAIRE, BOUL, DELRAY",0.8888888888888888,0.73,1
A934632,"MIGUEL, MADARANG, BONAIRE, BOULEVARD, DELRAY",B921058,"MIGUEL, MADARANG, OXCEAN, PERRIS",0.7999999999999999,0.73,1
A934632,"MIGUEL, MADARANG, BONAIRE, BOULEVARD, DELRAY",B926238,"MIGUEL, MADARANG, BONAIRE, BOULEVARD, DELRAY",1.0,0.73,1
A934632,"MIGUEL, MADARANG, BONAIRE, BOULEVARD, DELRAY",B931481,"MIGUEL, MADARANG, MYERS",0.8703703703703702,0.73,1
A934632,"MIGUEL, MADARANG, BONAIRE, BOULEVARD, DELRAY",B938227,"MIGUEL, MADARANG, BONAIRE, BOUL, DELRAY",0.9259259259259259,0.73,1
A934632,"MIGUEL, MADARANG, BONAIRE, BOULEVARD, DELRAY",B950063,"MIGUEL, MADARANG, LOMAS, FONTANA",0.7793650793650794,0.73,1
A934632,"MIGUEL, MADARANG, BONAIRE, BOULEVARD, DELRAY",B977813,"MIGUEL, MADARANG, AWOSHKA, WILDOMAR",0.7472222222222222,0.73,1
A934632,"MIGUEL, MADARANG, BONAIRE, BOULEVARD, DELRAY",B980027,"MIGUEL, MADARANG, HEMLOCK, OXNARD",0.8015873015873015,0.73,1
A934632,"MIGUEL, MADARANG, BONAIRE, BOULEVARD, DELRAY",B987555,"MIGUEL, MADARANG, BERNARDINO",0.8999999999999999,0.73,1
A934634,"JUNE, MONTOYA, NORTHWEST, 7TH, GRAND, PRAIRIE, GRAND, PRAIRIE",A934634,"JUNE, MONTOYA, NORTHWEST, 7TH, GRAND, PRAIRIE, GRAND, PRAIRIE",1.0,0.73,1
A934634,"JUNE, MONTOYA, NORTHWEST, 7TH, GRAND, PRAIRIE, GRAND, PRAIRIE",A941433,"JACK, TREVINO, DAHLIA, GRAND, PRAIRIE",0.4166666666666667,0.73,0
