refID1,compared_tokens1,refID2,compared_tokens2,similarity,mu,truth
A916975,"RODNEY, CORELL, NANCY, RIPON",B958073,"RODNEY, CORELLA, NANCY, RIPON, 9536Y6",0.9571428571428573,0.73,1
A916975,"RODNEY, CORELL, NANCY, RIPON",B959746,"RODNEY, CORELL, NANCY, RIPON",0.9999999999999999,0.73,1
A917007,"JORGE, AMEREAN, TULIP, ESCONDIDO",A926444,"JORGE, AMEREAN, PADDOCK, LANCASTER",0.711111111111111,0.73,1
A917007,"JORGE, AMEREAN, TULIP, ESCONDIDO",A938887,"GEORGE, AMEREAN, TULIP, ESCONDIDO",0.8666666666666667,0.73,1
A917007,"JORGE, AMEREAN, TULIP, ESCONDIDO",A942868,"JORGE, AMEREAN, LILAC, MEADOWS, RICHMOND",0.7622222222222222,0.73,1
A917007,"JORGE, AMEREAN, TULIP, ESCONDIDO",A949516,"JORGE, AMEREAN, WALKERBILT, LOT, NAPLES",0.7511111111111111,0.73,1
A917007,"JORGE, AMEREAN, TULIP, ESCONDIDO",A949928,"JORGE, AMEREAN, PADDOCK, LANCASTER",0.711111111111111,0.73,1
A917007,"JORGE, AMEREAN, TULIP, ESCONDIDO",A966828,"JORGE, AMEREAN, VIA, ALTAMIRA, MONTEBELLO",0.7611111111111111,0.73,1
A917007,"JORGE, AMEREAN, TULIP, ESCONDIDO",A967592,"JORGE, AMEREAN, TULIP, ESCONDIDO",0.9999999999999999,0.73,1
A917007,"JORGE, AMEREAN, TULIP, ESCONDIDO",A988486,"JORGE, AMEREAN, WALKERBILT, LOT, NAPLES, FEL",0.7511111111111111,0.73,1
A917007,"JORGE, AMEREAN, TULIP, ESCONDIDO",B898292,"JORGE, AMEREAN, WALKERBILT, LOT, NAPLES",0.7511111111111111,0.73,1
A917007,"JORGE, AMEREAN, TULIP, ESCONDIDO",B901020,"JORGE, AMEREAN, ALTAMIRA, MONTEBELLO",0.76,0.73,1
A917007,"JORGE, AMEREAN, TULIP, ESCONDIDO",B901402,"JORGE, AMEREAN, PADDOCK, LANCASTER",0.711111111111111,0.73,1
A917007,"JORGE, AMEREAN, TULIP, ESCONDIDO",B901999,"JORGE, AMEREAN, TULIP, ESCONDIDO",0.9999999999999999,0.73,1
A917007,"JORGE, AMEREAN, TULIP, ESCONDIDO",B917451,"GEORGE, AMEREAN, TULIP, ESCONDIDO",0.8666666666666667,0.73,1
A917007,"JORGE, AMEREAN, TULIP, ESCONDIDO",B921332,"JORGE, AMEREAN, TULIP, ESCONDIDO",0.9999999999999999,0.73,1
A917007,"JORGE, AMEREAN, TULIP, ESCONDIDO",B925666,"JORGE, AMEREAN, PADDOCK, LANCASTER",0.711111111111111,0.73,1
A917007,"JORGE, AMEREAN, TULIP, ESCONDIDO",B936819,"JORGE, AMEREAN, LILAC, MEADOWS, RICHMOND, TZX",0.7622222222222222,0.73,1
A917007,"JORGE, AMEREAN, TULIP, ESCONDIDO",B947818,"JORGE, AMEREAN, APARTADO",0.8703703703703702,0.73,1
A917007,"JORGE, AMEREAN, TULIP, ESCONDIDO",B978942,"JORGE, AMEREAN, VIA, ALTAMIRA, MONTEBELLO",0.7611111111111111,0.73,1
A917007,"JORGE, AMEREAN, TULIP, ESCONDIDO",B984086,"JORGE, AMEREAN, WALKERBILT, LOT, NAPLES, 34R110",0.7511111111111111,0.73,1
A917007,"JORGE, AMEREAN, TULIP, ESCONDIDO",B990130,"JORGE, AMEREAN, WALKERBILT, LOT, NAPLE",0.7511111111111111,0.73,1
A917011,"CONNIE, SANDOVAL, SHOREVIEW, RAMON, RAMON",A917011,"CONNIE, SANDOVAL, SHOREVIEW, RAMON, RAMON",1.0,0.73,1
A917011,"CONNIE, SANDOVAL, SHOREVIEW, RAMON, RAMON",A976130,"CONNIE, SANDOVAL, SEASIDE, 1M33, SEASIDE",0.6806349206349205,0.73,1
A917011,"CONNIE, SANDOVAL, SHOREVIEW, RAMON, RAMON",B926875,"CONNIE, SANDOVAL, CALL, SEASIDE",0.7622222222222222,0.73,1
A917011,"CONNIE, SANDOVAL, SHOREVIEW, RAMON, RAMON",B994373,"CONNIE, SANDOVAL, SHOREVIEW, RAMON",0.9999999999999999,0.73,1
A917033,"GEOFFREY, GERARD, HARVEY, OCONNOR, ROUND",A918993,"JEFFREY, GERARD, HARVEY, MURPHY, PROVIDENCE, VILLAGE",0.7366666666666667,0.73,1
A917033,"GEOFFREY, GERARD, HARVEY, OCONNOR, ROUND",A920205,"GEOFFREY, GERARD, HARVEY, OCONNOR, ROUND",1.0,0.73,1
A917033,"GEOFFREY, GERARD, HARVEY, OCONNOR, ROUND",A925152,"GEOFFREY, GERARD, A1720, MURPHY, PROVIDENCE, VILLAGE",0.6866666666666666,0.73,1
A917033,"GEOFFREY, GERARD, HARVEY, OCONNOR, ROUND",A943058,"JEFFREY, GERARD, HARVEY, MURPHY, PROVIDENCE, VILLAGE",0.7366666666666667,0.73,1
A917033,"GEOFFREY, GERARD, HARVEY, OCONNOR, ROUND",A946341,"JEFFREY, GERARD, HARVEY, HIDDEN, RDG, IRVING, IRVING",0.757936507936508,0.73,1
A917033,"GEOFFREY, GERARD, HARVEY, OCONNOR, ROUND",A947865,"JEFFREY, GERARD, HARVEY, OCONNOR, ROUND",0.9166666666666666,0.73,1
A917033,"GEOFFREY, GERARD, HARVEY, OCONNOR, ROUND",A969097,"JEFFREY, GERARD, HARVEY, BOUNTY, FOSTER",0.7880952380952381,0.73,1
A917033,"GEOFFREY, GERARD, HARVEY, OCONNOR, ROUND",A976329,"JEFF, GERARD, HARVEY, BROOKS, SIMI, SIMI",0.6138888888888889,0.73,1
A917033,"GEOFFREY, GERARD, HARVEY, OCONNOR, ROUND",A981423,"LANH, HART, OCONNOR, ROUND, P78681, ROUND",0.3861111111111112,0.73,0
A917033,"GEOFFREY, GERARD, HARVEY, OCONNOR, ROUND",A994005,"JEFFREY, GERARD, HARVEY, IVY, REDDING",0.7357142857142858,0.73,1
A917033,"GEOFFREY, GERARD, HARVEY, OCONNOR, ROUND",B899357,"JEFFREY, GERARD, HARVEY, IRVING",0.8333333333333334,0.73,1
A917033,"GEOFFREY, GERARD, HARVEY, OCONNOR, ROUND",B914076,"GEOFFREY, GERARD, HARVEY, OCONNOR, APARTMNT, ROUND",1.0,0.73,1
A917033,"GEOFFREY, GERARD, HARVEY, OCONNOR, ROUND",B934929,"GEOFFREY, GERARD, MURPHY, PROVIDENCE, VILLAGE",0.6866666666666666,0.73,1
A917033,"GEOFFREY, GERARD, HARVEY, OCONNOR, ROUND",B955779,"GEOFFREY, GERARD, HARVEY, OCONNOR, ROUND",1.0,0.73,1
A917033,"GEOFFREY, GERARD, HARVEY, OCONNOR, ROUND",B958821,"JEFFREY, GERARD, HARVEY, MURPHY, PROVIDENCE, VILLAGE",0.7366666666666667,0.73,1
A917033,"GEOFFREY, GERARD, HARVEY, OCONNOR, ROUND",B970823,"JEFFREY, GERARD, HARVEY, OCONNOR, ROUND",0.9166666666666666,0.73,1
A917033,"GEOFFREY, GERARD, HARVEY, OCONNOR, ROUND",B977573,"LANH, HART, OCONNOR, ROUND",0.5166666666666667,0.73,0
A917033,"GEOFFREY, GERARD, HARVEY, OCONNOR, ROUND",B981533,"JEFFREY, GERARD, HARVEY, MURPHY, PROVIDENCE, VILLAGE",0.7366666666666667,0.73,1
A917033,"GEOFFREY, GERARD, HARVEY, OCONNOR, ROUND",B986117,"JEFFREY, GERARD, HARVEY, CALAVERAS, SALINAS",0.7357142857142858,0.73,1
A917114,"SAUL, SHELTON, FRESNO, CRCLE, WINCHESTER, WINCHESTER",A917114,"SAUL, SHELTON, FRESNO, CRCLE, WINCHESTER, WINCHESTER",0.9999999999999998,0.73,1
A917114,"SAUL, SHELTON, FRESNO, CRCLE, WINCHESTER, WINCHESTER",A946704,"JORGE, JAMISON, SILK, TREE, WINCHESTER, M92596, WINCHESTER, CALF",0.33945578231292517,0.73,0
A917114,"SAUL, SHELTON, FRESNO, CRCLE, WINCHESTER, WINCHESTER",A953995,"SAUL, SHELTON, ASTORIA, IRVING, 750S62",0.6711111111111111,0.73,1
A917114,"SAUL, SHELTON, FRESNO, CRCLE, WINCHESTER, WINCHESTER",A956152,"SAUL, SHELTON, 68TH, LONG",0.7366666666666666,0.73,1
A917114,"SAUL, SHELTON, FRESNO, CRCLE, WINCHESTER, WINCHESTER",A976231,"SAUL, SHELTON, ASTORIA, IRVING",0.7533333333333333,0.73,1
A917114,"SAUL, SHELTON, FRESNO, CRCLE, WINCHESTER, WINCHESTER",A983717,"SAUL, SHELTON, 68TZH, LONG",0.7366666666666666,0.73,1
A917114,"SAUL, SHELTON, FRESNO, CRCLE, WINCHESTER, WINCHESTER",A995577,"SAUL, SHELTON, EAST, 68TH, LONG",0.6644444444444444,0.73,1
A917114,"SAUL, SHELTON, FRESNO, CRCLE, WINCHESTER, WINCHESTER",B903152,"SAUL, SHELTON, EAST, 68TH, LONG",0.6644444444444444,0.73,1
A917114,"SAUL, SHELTON, FRESNO, CRCLE, WINCHESTER, WINCHESTER",B941341,"SAUL, SHELTON, WINCHESTER",0.9999999999999999,0.73,1
A917114,"SAUL, SHELTON, FRESNO, CRCLE, WINCHESTER, WINCHESTER",B947568,"SAUL, SHELTON, 68TH, LONG",0.7366666666666666,0.73,1
A917114,"SAUL, SHELTON, FRESNO, CRCLE, WINCHESTER, WINCHESTER",B953952,"SAUL, SHELTON, ASTORIA, IRVING",0.7533333333333333,0.73,1
A917114,"SAUL, SHELTON, FRESNO, CRCLE, WINCHESTER, WINCHESTER",B967935,"SAUL, SHELTON, 6TH, LONG",0.7366666666666666,0.73,1
A917114,"SAUL, SHELTON, FRESNO, CRCLE, WINCHESTER, WINCHESTER",B973188,"SAUL, SHELTON, ASTORIA, IRVING",0.7533333333333333,0.73,1
A917115,"SUSANNA, CARPENTER, REGENT, INGLEWOOD, INGLEWOOD",A917115,"SUSANNA, CARPENTER, REGENT, INGLEWOOD, INGLEWOOD",1.0,0.73,1
A917115,"SUSANNA, CARPENTER, REGENT, INGLEWOOD, INGLEWOOD",A992537,"SUSANNA, CARPENTER, MONICA",0.8333333333333333,0.73,1
A917124,"KANESHA, MORALES, BISCAYNE, AVENUE, VICTORVILLE, VICTORVILLE",A917124,"KANESHA, MORALES, BISCAYNE, AVENUE, VICTORVILLE, VICTORVILLE",0.9999999999999998,0.73,1
A917124,"KANESHA, MORALES, BISCAYNE, AVENUE, VICTORVILLE, VICTORVILLE",A934244,"JAMES, BLAKE, BISCAYNE, AVEN, VICTORVILLE, VICTORVILLE",0.619047619047619,0.73,0
A917124,"KANESHA, MORALES, BISCAYNE, AVENUE, VICTORVILLE, VICTORVILLE",A942334,"KANESHA, MORALES, MIDWAY, TRACY",0.7931818181818181,0.73,1
A917124,"KANESHA, MORALES, BISCAYNE, AVENUE, VICTORVILLE, VICTORVILLE",B908665,"KANESHA, MORALES, 43RD, APARTMENT3",0.7481818181818182,0.73,1
A917124,"KANESHA, MORALES, BISCAYNE, AVENUE, VICTORVILLE, VICTORVILLE",B939487,"KANESHA, MORALES, BISCAYNE, VICTORVILLE",0.9999999999999999,0.73,1
A917124,"KANESHA, MORALES, BISCAYNE, AVENUE, VICTORVILLE, VICTORVILLE",B975063,"KANESHA, MORALES, FRUIT, FRESNO",0.7530303030303029,0.73,1
A917124,"KANESHA, MORALES, BISCAYNE, AVENUE, VICTORVILLE, VICTORVILLE",B986445,"KANESHA, MORALES, ALMIRA, SOUTH, GATE",0.6621212121212121,0.73,1
A917141,"PAMELA, FAKHOUR, KORNBLUM, HAWTHORNE, 90250O",A925353,"FRANCISCO, FAKHOUR, KORNBLUM, HAWTHORNE",0.6444444444444445,0.73,0
A917141,"PAMELA, FAKHOUR, KORNBLUM, HAWTHORNE, 90250O",A933888,"PAM, CREWS, KORNBLUM, AVENU, HAWTHORNE",0.5761904761904761,0.73,1
A917141,"PAMELA, FAKHOUR, KORNBLUM, HAWTHORNE, 90250O",A959245,"CREWS, KORNBLUM, AVENUE, HAWTHORNE",0.5238095238095238,0.73,1
A917141,"PAMELA, FAKHOUR, KORNBLUM, HAWTHORNE, 90250O",A975877,"FRANCISCO, FAKHOUR, KORNBLUM, AVEN, HAWTHORNE",0.7185185185185186,0.73,0
A917141,"PAMELA, FAKHOUR, KORNBLUM, HAWTHORNE, 90250O",A981680,"FRANCISCO, FAKHOUR, KORNBLUM, HAWTHORNE",0.6444444444444445,0.73,0
A917141,"PAMELA, FAKHOUR, KORNBLUM, HAWTHORNE, 90250O",B902673,"CREWS, KORNBLUM, AVN, HAWTHORNE",0.49523809523809526,0.73,1
A917141,"PAMELA, FAKHOUR, KORNBLUM, HAWTHORNE, 90250O",B905443,"FRANCISCO, FAKHOUR, KORNBLUM, HAWTHORNE",0.6444444444444445,0.73,0
A917141,"PAMELA, FAKHOUR, KORNBLUM, HAWTHORNE, 90250O",B938688,"FRANCISCO, FAKHOUR, KORNBLUM, HAWTHORNE",0.6444444444444445,0.73,0
A917141,"PAMELA, FAKHOUR, KORNBLUM, HAWTHORNE, 90250O",B950686,"PAMELA, FAKHOUR, KORNBLUM, HAWTHORNE, 9E251",0.9666666666666667,0.73,1
A917141,"PAMELA, FAKHOUR, KORNBLUM, HAWTHORNE, 90250O",B974010,"PAM, CREWS, KORNBLUM, HAWTHORNE",0.5,0.73,1
A917141,"PAMELA, FAKHOUR, KORNBLUM, HAWTHORNE, 90250O",B981177,"FRANCISCO, FAKHOUR, KORNBLUM, AVNUE, HAWTHORNE",0.662962962962963,0.73,0
A917167,"GREGORY, CAPPS, 11TH",A922841,"THERESA, CAPPS, 11TH",0.5714285714285714,0.73,0
A917167,"GREGORY, CAPPS, 11TH",A927360,"GREGORY, CAPPS, 11TH",0.9999999999999999,0.73,1
A917167,"GREGORY, CAPPS, 11TH",A932587,"THERESA, CAPPS, 11TH, PST, 9250I7",0.5714285714285714,0.73,0
A917167,"GREGORY, CAPPS, 11TH",A995349,"GREGORY, CAPPS, PIONEER, LAKEWOOD",0.8333333333333333,0.73,1
A917167,"GREGORY, CAPPS, 11TH",B966991,"GREGORY, CAPPS, PIONEER, LAKEWOOD",0.8333333333333333,0.73,1
A917167,"GREGORY, CAPPS, 11TH",B982668,"GREGORY, CAPPS, 11TH",0.9999999999999999,0.73,1
A917167,"GREGORY, CAPPS, 11TH",B983118,"GREGORY, CAPPS, 11TH, RIVERSIDECALIF",0.9999999999999999,0.73,1
A917174,"SANDRA, MARTINEZ, SUGAR, PINE, LAKELAND, LAKELAND",A917174,"SANDRA, MARTINEZ, SUGAR, PINE, LAKELAND, LAKELAND",0.9999999999999998,0.73,1
A917174,"SANDRA, MARTINEZ, SUGAR, PINE, LAKELAND, LAKELAND",A926241,"JOEY, BENNETT, CERYSTAL, LAKELAND, PST, LAKELAND",0.24914965986394555,0.73,0
A917174,"SANDRA, MARTINEZ, SUGAR, PINE, LAKELAND, LAKELAND",A976857,"SANDRA, MARTINEZ, 7TH, A107, PEMBROKE, PINES, PEMBROKE, PINES",0.6797619047619047,0.73,1
A917174,"SANDRA, MARTINEZ, SUGAR, PINE, LAKELAND, LAKELAND",A986463,"JUAN, FERREIRA, MATTIE, LAKELAND, LAKELAND",0.525,0.73,0
A917174,"SANDRA, MARTINEZ, SUGAR, PINE, LAKELAND, LAKELAND",A989633,"SANDRA, MARTINEZ, TURTLE, PALMBEACH",0.7555555555555555,0.73,1
A917174,"SANDRA, MARTINEZ, SUGAR, PINE, LAKELAND, LAKELAND",B936903,"SANDRA, MARTINEZ, APARTADO",0.8541666666666666,0.73,1
A917174,"SANDRA, MARTINEZ, SUGAR, PINE, LAKELAND, LAKELAND",B937411,"SANDRA, MARTINEZ, 7TH, A107, PEMBROKE, PINES",0.6738095238095237,0.73,1
A917174,"SANDRA, MARTINEZ, SUGAR, PINE, LAKELAND, LAKELAND",B965454,"SANDRA, MARTINEZ, LAKELAND",0.9999999999999999,0.73,1
A917190,"DAVID, JERDAN, 1ST, JARRELL",A935680,"GRISEL, JERDAN, 1ST, JARRELL",0.6,0.73,0
A917190,"DAVID, JERDAN, 1ST, JARRELL",A936915,"DAVID, JERADN, 1ST, JARRELL",0.9500000000000001,0.73,1
A917190,"DAVID, JERDAN, 1ST, JARRELL",A954526,"GRISEL, GAPOL, 1ST, JARRELL",0.38,0.73,0
A917190,"DAVID, JERDAN, 1ST, JARRELL",A973647,"DAVID, JERDAN, 14TH, POMPANO",0.7999999999999999,0.73,1
A917190,"DAVID, JERDAN, 1ST, JARRELL",A974575,"DAVID, JERDAN, 1ST, JARRELL",0.9999999999999999,0.73,1
A917190,"DAVID, JERDAN, 1ST, JARRELL",A982264,"GRISEL, GAPOL, 1ST, JARRELL",0.38,0.73,0
A917190,"DAVID, JERDAN, 1ST, JARRELL",B903813,"GRISEL, GAPOL, 1ST, JARRELL, 7653Y7",0.38,0.73,0
A917190,"DAVID, JERDAN, 1ST, JARRELL",B904835,"DAVID, JERDAN, BEAR, CREEK, TRL, KELLER",0.7285714285714285,0.73,1
A917190,"DAVID, JERDAN, 1ST, JARRELL",B917548,"DAVID, JERDAN, 1ST, JARRELL, 7653J7",0.9999999999999999,0.73,1
A917190,"DAVID, JERDAN, 1ST, JARRELL",B949921,"DAVID, JERDAN, 1ST, JARRELL",0.9999999999999999,0.73,1
A917190,"DAVID, JERDAN, 1ST, JARRELL",B962394,"DAVID, JERADN, 1ST, JARRELL",0.9500000000000001,0.73,1
A917190,"DAVID, JERDAN, 1ST, JARRELL",B970428,"GRISEL, JERDAN, 1ST, JARRELL",0.6,0.73,0
A917190,"DAVID, JERDAN, 1ST, JARRELL",B981828,"GRISEL, GAPOL, 1ST, JARRELL",0.38,0.73,0
A917190,"DAVID, JERDAN, 1ST, JARRELL",B988809,"DAVID, JERDAN, 14TH, POMPANO",0.7999999999999999,0.73,1
A917192,"ELIZABETH, MARTIN, ROC, ANTELOPE",A991576,"ELIZABETH, MARTIN, MARBLEHEAD, ANAHEIM, ANAHEIM",0.745,0.73,1
A917198,"DONALD, CALIENES, I2ND",A917219,"DONALD, CALIENES, DUANE, YULEE, BUZON, YULEE",0.8666666666666666,0.73,1
A917198,"DONALD, CALIENES, I2ND",A923496,"DONALD, CALIENES, 4TH, TER, POMPANO",0.8571428571428571,0.73,1
A917198,"DONALD, CALIENES, I2ND",A971925,"DONALD, CALIENES, 2ND",0.9583333333333333,0.73,1
A917198,"DONALD, CALIENES, I2ND",A985613,"DONALD, CALIENES, 4THTER, POMPANO",0.8571428571428571,0.73,1
A917198,"DONALD, CALIENES, I2ND",A991295,"DONALD, CALIENES, TREE, WINDERMERE",0.8666666666666666,0.73,1
A917198,"DONALD, CALIENES, I2ND",B899052,"DONALD, CALIENES, 4TH, TER, POMPANO",0.8571428571428571,0.73,1
A917198,"DONALD, CALIENES, I2ND",B899951,"DONALD, CALIENES, BUZON, YULEE",0.8333333333333333,0.73,1
A917198,"DONALD, CALIENES, I2ND",B916707,"DONALD, CALIENES, 4TH, TER, POMPANO",0.8571428571428571,0.73,1
A917198,"DONALD, CALIENES, I2ND",B952910,"DONALD, CALIENES, HIGHWAY, BONIFAY",0.8571428571428571,0.73,1
A917198,"DONALD, CALIENES, I2ND",B982545,"DONALD, CALIENES, TALQUIN, TALLAHASSEE",0.8333333333333333,0.73,1
A917198,"DONALD, CALIENES, I2ND",B989541,"DONALD, CALIENES, 2ND, AVENUE",0.9583333333333333,0.73,1
A917198,"DONALD, CALIENES, I2ND",B989563,"DONALD, CALIENES, 2ND",0.9583333333333333,0.73,1
A917198,"DONALD, CALIENES, I2ND",B998119,"DONALD, CALIENES, TREE, WINDERMERE",0.8666666666666666,0.73,1
A917219,"DONALD, CALIENES, DUANE, YULEE, BUZON, YULEE",A917219,"DONALD, CALIENES, DUANE, YULEE, BUZON, YULEE",0.9999999999999998,0.73,1
A917219,"DONALD, CALIENES, DUANE, YULEE, BUZON, YULEE",A922275,"KRISTINA, CALIENES, DUANE, YULEE, YULEE",0.7083333333333333,0.73,0
A917219,"DONALD, CALIENES, DUANE, YULEE, BUZON, YULEE",A923496,"DONALD, CALIENES, 4TH, TER, POMPANO",0.6457142857142857,0.73,1
A917219,"DONALD, CALIENES, DUANE, YULEE, BUZON, YULEE",A971925,"DONALD, CALIENES, 2ND",0.8666666666666666,0.73,1
A917219,"DONALD, CALIENES, DUANE, YULEE, BUZON, YULEE",A985613,"DONALD, CALIENES, 4THTER, POMPANO",0.7619047619047619,0.73,1
A917219,"DONALD, CALIENES, DUANE, YULEE, BUZON, YULEE",A991295,"DONALD, CALIENES, TREE, WINDERMERE",0.8,0.73,1
A917219,"DONALD, CALIENES, DUANE, YULEE, BUZON, YULEE",B899052,"DONALD, CALIENES, 4TH, TER, POMPANO",0.6457142857142857,0.73,1
A917219,"DONALD, CALIENES, DUANE, YULEE, BUZON, YULEE",B899951,"DONALD, CALIENES, BUZON, YULEE",0.9999999999999999,0.73,1
A917219,"DONALD, CALIENES, DUANE, YULEE, BUZON, YULEE",B916707,"DONALD, CALIENES, 4TH, TER, POMPANO",0.6457142857142857,0.73,1
A917219,"DONALD, CALIENES, DUANE, YULEE, BUZON, YULEE",B952910,"DONALD, CALIENES, HIGHWAY, BONIFAY",0.7142857142857142,0.73,1
A917219,"DONALD, CALIENES, DUANE, YULEE, BUZON, YULEE",B982545,"DONALD, CALIENES, TALQUIN, TALLAHASSEE",0.7558441558441558,0.73,1
A917219,"DONALD, CALIENES, DUANE, YULEE, BUZON, YULEE",B989541,"DONALD, CALIENES, 2ND, AVENUE",0.7333333333333333,0.73,1
A917219,"DONALD, CALIENES, DUANE, YULEE, BUZON, YULEE",B989563,"DONALD, CALIENES, 2ND",0.8666666666666666,0.73,1
A917219,"DONALD, CALIENES, DUANE, YULEE, BUZON, YULEE",B998119,"DONALD, CALIENES, TREE, WINDERMERE",0.8,0.73,1
A917230,"LEON, MENDY, RIVO, LOT, CANAL, LONG",A949303,"LEON, MENDY, RIVO, ALTO, CANAL, LONG",0.9285714285714284,0.73,1
A917230,"LEON, MENDY, RIVO, LOT, CANAL, LONG",A971522,"MENDY, ALTO, CANAL, LONG",0.8500000000000001,0.73,1
A917230,"LEON, MENDY, RIVO, LOT, CANAL, LONG",B944619,"LEON, MENDY, RIVO, ALTO, CAAL, LONG, BEAH",0.9095238095238094,0.73,1
A917230,"LEON, MENDY, RIVO, LOT, CANAL, LONG",B964822,"MENDY, RIVO, ALTO, CANAL, LONG",0.8999999999999999,0.73,1
A917230,"LEON, MENDY, RIVO, LOT, CANAL, LONG",B992351,"LEON, MENDY, RIVO, ALTOCANAL, LONG",0.9407407407407408,0.73,1
A917230,"LEON, MENDY, RIVO, LOT, CANAL, LONG",B998897,"LEON, MENDY, ADOBE, FREMONT",0.7685714285714286,0.73,1
A917253,"SEAN, SHANZ, 104TH, TERR",A921589,"SEAN, SHANZ, ADISON, CHASE, ROYAL",0.7,0.73,1
A917253,"SEAN, SHANZ, 104TH, TERR",A951907,"SEAN, SHANZ, WATERS, 507Q",0.79,0.73,1
A917253,"SEAN, SHANZ, 104TH, TERR",A974858,"SEAN, SHANZ, SOUTHWEST, 104TH, TER",0.9749999999999999,0.73,1
A917253,"SEAN, SHANZ, 104TH, TERR",A995468,"SEAN, SHANZ, NUTWOOD, DELAND, DELAND",0.7166666666666666,0.73,1
A917287,"WHIPPOOHWILL, PINOLE",B906943,"CUNNINGHAM, WHIPPOOHWILL, PINOLE",1.0,0.73,1
A917293,"JEFFREY, TUERS, ASHLEY, MASCOTTE",A923752,"TUERS, ASHLEY, MASCOTTE",0.9999999999999999,0.73,1
A917293,"JEFFREY, TUERS, ASHLEY, MASCOTTE",A930141,"JEFFREY, TUERS, ORANGE, PUENTE",0.725,0.73,1
A917293,"JEFFREY, TUERS, ASHLEY, MASCOTTE",A966063,"JEFFREY, TUERS, NEVADA, STOCKTON, CALL, STOCKTON",0.7583333333333333,0.73,1
A917293,"JEFFREY, TUERS, ASHLEY, MASCOTTE",A978659,"JEFFREY, TUERS, ASHLEY, MASCOTTE",0.9999999999999999,0.73,1
A917299,"GIANNA, GUAJARDO, PEANUT, GRACEVILLE",A936420,"GIANNA, GUAJARDO, PEANUTRD, GRACEVILLE",0.95,0.73,1
A917299,"GIANNA, GUAJARDO, PEANUT, GRACEVILLE",A989352,"GIANNA, GUAJARDO, HEINEMAN, DAYTONA",0.76,0.73,1
A917299,"GIANNA, GUAJARDO, PEANUT, GRACEVILLE",A990996,"GIANNA, GUAJARDO, HEINEMANB, DAYTONA",0.7544444444444444,0.73,1
A917299,"GIANNA, GUAJARDO, PEANUT, GRACEVILLE",A998569,"GIANNA, GUAJARDO, 4709Q, PEANUT, GRACEVILLE, J32440",0.9999999999999999,0.73,1
A917299,"GIANNA, GUAJARDO, PEANUT, GRACEVILLE",B906304,"GIANNA, GUAJARDO, PEANUT, GRACEVILLEFL",0.9833333333333333,0.73,1
A917299,"GIANNA, GUAJARDO, PEANUT, GRACEVILLE",B919342,"GIANNA, GUAJARDO, PEANUT, GRACEVILLE",0.9999999999999999,0.73,1
A917299,"GIANNA, GUAJARDO, PEANUT, GRACEVILLE",B958315,"GIANNA, GUAJARDO, PEANUT, GRACEVILLE",0.9999999999999999,0.73,1
A917299,"GIANNA, GUAJARDO, PEANUT, GRACEVILLE",B959853,"GIANNA, GUAJARDO, VINEYARD, RANCHO, CUCAMONGA",0.7644444444444444,0.73,1
A917299,"GIANNA, GUAJARDO, PEANUT, GRACEVILLE",B979016,"GIANNA, GUAJARDO, HEINEMAN, DAYTONA",0.76,0.73,1
A917299,"GIANNA, GUAJARDO, PEANUT, GRACEVILLE",B995136,"GIANNA, GUAJARDO, HEINEMAN, DAYTONA",0.76,0.73,1
A917330,"BRIAN, WRIGHT, TAMARINDO, ROSEVILLE",A931312,"BRIAN, WRIGHT, KINGSBURY",0.8333333333333333,0.73,1
A917330,"BRIAN, WRIGHT, TAMARINDO, ROSEVILLE",A980353,"BRIAN, WRIGHT, KYLE, SUNLAND",0.7666666666666666,0.73,1
A917330,"BRIAN, WRIGHT, TAMARINDO, ROSEVILLE",A987637,"BRIAN, WRIGHT, HALBRENT, NUYS, VAN, NUYS",0.7777777777777777,0.73,1
A917330,"BRIAN, WRIGHT, TAMARINDO, ROSEVILLE",A988564,"BRIAN, WRIGHT, TAMARINDO, ROSEVILLE",0.9999999999999999,0.73,1
A917330,"BRIAN, WRIGHT, TAMARINDO, ROSEVILLE",B906632,"PEGGY, ACE, TAMARINDO, ROSEVILLE",0.35000000000000003,0.73,0
A917330,"BRIAN, WRIGHT, TAMARINDO, ROSEVILLE",B929457,"BRIAN, WRIGHT, KYLE, SUNLAND",0.7666666666666666,0.73,1
A917330,"BRIAN, WRIGHT, TAMARINDO, ROSEVILLE",B930410,"BRIAN, WRIGHT, KINGSBURY",0.8333333333333333,0.73,1
A917330,"BRIAN, WRIGHT, TAMARINDO, ROSEVILLE",B943941,"BRIAN, WRIGHT, HALBRENT, VAN, NUYS",0.7777777777777777,0.73,1
A917330,"BRIAN, WRIGHT, TAMARINDO, ROSEVILLE",B968708,"BRIAN, WRIGHT, KINGSBURY, PLACE, ALIF",0.7555555555555554,0.73,1
A917330,"BRIAN, WRIGHT, TAMARINDO, ROSEVILLE",B975256,"BRIAN, WRIGHT, KYLE, SUNLAND",0.7666666666666666,0.73,1
A917458,"LANH, HART, COUNTRY, ARBOR",A942132,"LANH, HART, BRIDLE, TRL, SAGINAW",0.7738095238095237,0.73,1
A917458,"LANH, HART, COUNTRY, ARBOR",A961069,"LANH, HART, COUNTRY, ARBOR, 77A041",0.9999999999999999,0.73,1
A917458,"LANH, HART, COUNTRY, ARBOR",A979147,"LAHN, HART, COUNTRY, ARBOR, 770Q41",0.9,0.73,1
