refID1,refID2,step,token1,token2,sim,weight,weighted_sim,row_index,col_index
A934070,B936542,1,COX,COX,1.0,0.3,0.3,1,1
A934070,B936542,2,HOLMES,ALVAREZ,0.1428571428571429,0.2,0.02857142857142858,2,4
A934070,B936542,3,COCOA,CAMINITO,0.125,0.1,0.0125,3,3
A934171,A990598,0,LEE,LEE,1.0,0.3333333333333333,0.3333333333333333,0,0
A934171,A990598,1,CAJINA,CAJINA,1.0,0.26666666666666666,0.26666666666666666,1,1
A934171,A990598,2,MOUNTAIN,MOUNTAIN,1.0,0.13333333333333333,0.13333333333333333,3,3
A934171,A990598,3,VIEW,VIEW,1.0,0.06666666666666667,0.06666666666666667,4,4
A934171,A990598,4,MOTECITO,MONTECITO,0.8888888888888888,0.2,0.17777777777777778,2,2
A934244,A934244,0,JAMES,JAMES,1.0,0.3333333333333333,0.3333333333333333,0,0
A934244,A934244,1,BLAKE,BLAKE,1.0,0.26666666666666666,0.26666666666666666,1,1
A934244,A934244,2,BISCAYNE,BISCAYNE,1.0,0.2,0.2,2,2
A934244,A934244,3,VICTORVILLE,VICTORVILLE,1.0,0.13333333333333333,0.13333333333333333,3,3
A934244,A934244,4,VICTORVILLE,VICTORVILLE,1.0,0.06666666666666667,0.06666666666666667,4,4
A934244,B991770,0,JAMES,JAMES,1.0,0.5,0.5,0,0
A934244,B991770,1,BLAKE,BLAKE,1.0,0.3333333333333333,0.3333333333333333,1,1
A934244,B991770,2,VICTORVILLECALIFORNIA,VICTORVILLE,0.5238095238095238,0.16666666666666666,0.0873015873015873,2,3
A934244,B996463,0,JAMES,JAMES,1.0,0.4,0.4,0,0
A934244,B996463,1,BLAKE,BLAKE,1.0,0.3,0.3,1,1
A934244,B996463,2,MIDWAY,BISCAYNE,0.375,0.2,0.07500000000000001,2,2
A934244,B996463,3,TRAC,VICTORVILLE,0.18181818181818177,0.1,0.018181818181818177,3,3
A934244,B998856,0,JAMES,JAMES,1.0,0.5,0.5,0,0
A934244,B998856,1,BLAKE,BLAKE,1.0,0.3333333333333333,0.3333333333333333,1,1
A934244,B998856,2,HUDSON,BISCAYNE,0.125,0.16666666666666666,0.020833333333333332,2,2
A934282,A947755,0,SANDRA,SANDRA,1.0,0.4,0.4,0,0
A934282,A947755,1,MENDEZ,MENDEZ,1.0,0.3,0.3,1,1
A934282,A947755,2,DENTON,DENTON,1.0,0.2,0.2,2,2
A934282,A947755,3,GABRIEL,GABRIEL,1.0,0.1,0.1,3,3
A934282,A973303,0,SANDRA,SANDRA,1.0,0.4,0.4,0,0
A934282,A973303,1,MENDEZ,MENDEZ,1.0,0.3,0.3,1,1
A934282,A973303,2,DENTON,DENTON,1.0,0.2,0.2,2,2
A934282,A973303,3,GABRIEL,GARBRIEL,0.875,0.1,0.08750000000000001,3,3
A934282,B934708,0,SANDRA,SANDRA,1.0,0.4,0.4,0,0
A934282,B934708,1,MENDEZ,MENDEZ,1.0,0.3,0.3,1,1
A934282,B934708,2,DENTON,DENTON,1.0,0.2,0.2,2,2
A934282,B934708,3,GABRIEL,GABRIEL,1.0,0.1,0.1,3,3
A934282,B960044,0,SANDRA,SANDRA,1.0,0.4,0.4,0,0
A934282,B960044,1,MENDEZ,MENDEZ,1.0,0.3,0.3,1,1
A934282,B960044,2,DENTON,DENTON,1.0,0.2,0.2,2,2
A934282,B960044,3,GABRIEL,GABRIEL,1.0,0.1,0.1,3,3
A934282,B965347,0,SANDRA,SANDRA,1.0,0.6666666666666666,0.6666666666666666,0,0
A934282,B965347,1,MENDEZ,MENDEZ,1.0,0.3333333333333333,0.3333333333333333,1,1
A934282,B991388,0,SANDRA,SANDRA,1.0,0.4,0.4,0,0
A934282,B991388,1,MENDEZ,MENDEZ,1.0,0.3,0.3,1,1
A934282,B991388,2,DENTON,DENTON,1.0,0.2,0.2,2,2
A934282,B991388,3,GABRIEL,GABRIEL,1.0,0.1,0.1,3,3
A934307,A972885,0,FRANCINE,FRANCINE,1.0,0.4,0.4,0,0
A934307,A972885,1,KEGLER,KEGLER,1.0,0.3,0.3,1,1
A934307,A972885,2,DEBARY,BIG,0.16666666666666663,0.1,0.016666666666666663,3,3
A934307,A972885,3,ELDORADO,MIRAMAR,0.125,0.2,0.025,2,4
A934307,B930707,0,FRANCINE,FRANCINE,1.0,0.4,0.4,0,0
A934307,B930707,1,KEGLER,KEGLER,1.0,0.3,0.3,1,1
A934307,B930707,2,LARGO,BIG,0.19999999999999996,0.1,0.019999999999999997,3,3
A934307,B930707,3,WILDWOOD,MIRAMAR,0.125,0.2,0.025,2,4
A934307,B952099,0,FRANCINE,FRANCINE,1.0,0.3333333333333333,0.3333333333333333,0,0
A934307,B952099,1,KEGLER,KEGLER,1.0,0.26666666666666666,0.26666666666666666,1,1
A934307,B952099,2,118TH,118TH,1.0,0.2,0.2,2,2
A934307,B952099,3,MIRAMAR,MIRAMAR,1.0,0.06666666666666667,0.06666666666666667,4,4
A934307,B952099,4,BIG,BUEILDING,0.33333333333333337,0.13333333333333333,0.044444444444444446,3,3
A934307,B962912,0,KEGLER,KEGLER,1.0,0.4,0.4,0,1
A934307,B962912,1,118TH,118TH,1.0,0.3,0.3,1,2
A934307,B962912,2,MIRAMAR,MIRAMAR,1.0,0.1,0.1,3,4
A934307,B962912,3,BUEILDING,BIG,0.33333333333333337,0.2,0.06666666666666668,2,3
A934307,B984370,0,FRANCINE,FRANCINE,1.0,0.4,0.4,0,0
A934307,B984370,1,KEGLER,KEGLER,1.0,0.3,0.3,1,1
A934307,B984370,2,DEBARY,BIG,0.16666666666666663,0.1,0.016666666666666663,3,3
A934307,B984370,3,ELDORADO,MIRAMAR,0.125,0.2,0.025,2,4
A934307,B985654,0,FRANCINE,FRANCINE,1.0,0.4,0.4,0,0
A934307,B985654,1,KEGLER,KEGLER,1.0,0.3,0.3,1,1
A934307,B985654,2,DEBARY,BIG,0.16666666666666663,0.1,0.016666666666666663,3,3
A934307,B985654,3,ELDORADO,MIRAMAR,0.125,0.2,0.025,2,4
A934307,B997968,0,FRANCINE,FRANCINE,1.0,0.3333333333333333,0.3333333333333333,0,0
A934307,B997968,1,KEGLER,KEGLER,1.0,0.26666666666666666,0.26666666666666666,1,1
A934307,B997968,2,118TH,118TH,1.0,0.2,0.2,2,2
A934307,B997968,3,MIRAMAR,MIRAMAR,1.0,0.06666666666666667,0.06666666666666667,4,4
A934307,B997968,4,BIG,BLDG,0.5,0.13333333333333333,0.06666666666666667,3,3
A934325,A934325,0,MICHAEL,MICHAEL,1.0,0.25,0.25,0,0
A934325,A934325,1,CORTES,CORTES,1.0,0.21428571428571427,0.21428571428571427,1,1
A934325,A934325,2,TRL,TRL,1.0,0.17857142857142858,0.17857142857142858,2,2
A934325,A934325,3,HOT,HOT,1.0,0.14285714285714285,0.14285714285714285,3,3
A934325,A934325,4,VILLAGE,VILLAGE,1.0,0.10714285714285714,0.10714285714285714,4,4
A934325,A934325,5,ARK,ARK,1.0,0.07142857142857142,0.07142857142857142,5,5
A934325,A934325,6,HOT,HOT,1.0,0.03571428571428571,0.03571428571428571,6,6
A934325,A987152,0,MICHAEL,MICHAEL,1.0,0.5,0.5,0,0
A934325,A987152,1,CORTES,CORTES,1.0,0.3333333333333333,0.3333333333333333,1,1
A934325,A987152,2,KRAG,VILLAGE,0.2857142857142857,0.16666666666666666,0.047619047619047616,2,4
A934325,B907965,0,MICHAEL,MICHAEL,1.0,0.4,0.4,0,0
A934325,B907965,1,CORTES,CORTES,1.0,0.3,0.3,1,1
A934325,B907965,2,HOT,HOT,1.0,0.1,0.1,3,3
A934325,B907965,3,CARL,TRL,0.5,0.2,0.1,2,2
A934325,B950913,0,MICHAEL,MICHAEL,1.0,0.4,0.4,0,0
A934325,B950913,1,CORTES,CORTES,1.0,0.3,0.3,1,1
A934325,B950913,2,ARK,ARK,1.0,0.1,0.1,3,5
A934325,B950913,3,FAYYETTEVILLE,VILLAGE,0.23076923076923073,0.2,0.04615384615384615,2,4
A934329,A992366,0,FOOTHILL,FOOTHILL,1.0,0.6666666666666666,0.6666666666666666,0,1
A934329,A992366,1,ROCKLIN,ROCKLIN,1.0,0.3333333333333333,0.3333333333333333,1,2
A934329,B917655,0,FOOTHILL,FOOTHILL,1.0,0.6666666666666666,0.6666666666666666,0,1
A934329,B917655,1,ROCKLIN,ROCKLIN,1.0,0.3333333333333333,0.3333333333333333,1,2
A934329,B954750,0,MARY,MARY,1.0,0.5,0.5,0,0
A934329,B954750,1,FOOTHILL,FOOTHILL,1.0,0.3333333333333333,0.3333333333333333,1,1
A934329,B954750,2,ROCKLIN,ROCKLIN,1.0,0.16666666666666666,0.16666666666666666,2,2
A934393,B925063,0,DAYRO,DAYRO,1.0,0.5,0.5,0,0
A934393,B925063,1,MARTINEZ,MARTINEZ,1.0,0.3333333333333333,0.3333333333333333,1,1
A934393,B925063,2,MANORVILLE,MANORVILLE,1.0,0.16666666666666666,0.16666666666666666,2,2
A934393,B950999,0,DAYRO,DAYRO,1.0,0.5,0.5,0,0
A934393,B950999,1,MARTINEZ,MARTINEZ,1.0,0.3333333333333333,0.3333333333333333,1,1
A934393,B950999,2,MANORVILLE,MANORVILLE,1.0,0.16666666666666666,0.16666666666666666,2,2
A934393,B997851,0,DAYRO,DAYRO,1.0,0.5,0.5,0,0
A934393,B997851,1,MARTINEZ,MARTINEZ,1.0,0.3333333333333333,0.3333333333333333,1,1
A934393,B997851,2,MANORVILLE,MANORVILLE,1.0,0.16666666666666666,0.16666666666666666,2,2
A934404,A935391,0,VALERIE,VALERIE,1.0,0.5,0.5,0,0
A934404,A935391,1,DELAFUENTE,DELAFUENTE,1.0,0.3333333333333333,0.3333333333333333,1,1
A934404,A935391,2,HAWTHORNE,35TH,0.2222222222222222,0.16666666666666666,0.037037037037037035,2,2
A934404,A944169,0,DELAFUENTE,DELAFUENTE,1.0,0.3,0.3,1,1
A934404,A944169,1,35TH,35TH,1.0,0.2,0.2,2,2
A934404,A944169,2,MORRISTON,MORRISTON,1.0,0.1,0.1,3,3
A934404,A944169,3,VALERIE,VAL,0.4285714285714286,0.4,0.17142857142857146,0,0
A934404,B916400,0,DELAFUENTE,DELAFUENTE,1.0,0.3,0.3,1,1
A934404,B916400,1,35TH,35TH,1.0,0.2,0.2,2,2
A934404,B916400,2,MORRISTON,MORRISTON,1.0,0.1,0.1,3,3
A934404,B916400,3,VALERIE,VAL,0.4285714285714286,0.4,0.17142857142857146,0,0
A934404,B933150,0,VALERIE,VALERIE,1.0,0.4,0.4,0,0
A934404,B933150,1,DELAFUENTE,DELAFUENTE,1.0,0.3,0.3,1,1
A934404,B933150,2,35TH,35TH,1.0,0.2,0.2,2,2
A934404,B933150,3,MORRISTON,MORRISTON,1.0,0.1,0.1,3,3
A934404,B940067,0,VALERIE,VALERIE,1.0,0.5,0.5,0,0
A934404,B940067,1,DELAFUENTE,DELAFUENTE,1.0,0.3333333333333333,0.3333333333333333,1,1
A934404,B940067,2,HAWTHORNE,35TH,0.2222222222222222,0.16666666666666666,0.037037037037037035,2,2
A934412,A997791,0,DONNIE,DONNIE,1.0,0.3333333333333333,0.3333333333333333,0,0
A934412,A997791,1,MANZO,MANZO,1.0,0.26666666666666666,0.26666666666666666,1,1
A934412,A997791,2,BARBARA,BARBARA,1.0,0.2,0.2,2,2
A934412,A997791,3,CAPE,CAPE,1.0,0.13333333333333333,0.13333333333333333,3,3
A934412,A997791,4,CORAL,CORAL,1.0,0.06666666666666667,0.06666666666666667,4,4
A934433,A973261,0,CHU,CHU,1.0,0.5,0.5,0,1
A934433,A973261,1,ORANGE,ORANGE,1.0,0.3333333333333333,0.3333333333333333,1,2
A934433,A973261,2,PUENTE,PUENTE,1.0,0.16666666666666666,0.16666666666666666,2,3
A934564,A948127,0,BARBARA,BARBARA,1.0,0.4,0.4,0,0
A934564,A948127,1,LANTRIP,LANTRIP,1.0,0.3,0.3,1,1
A934564,A948127,2,TALLAHASSEE,MILL,0.18181818181818177,0.1,0.018181818181818177,3,2
A934564,A948127,3,CHARLOTTE,GATERD,0.11111111111111116,0.2,0.022222222222222233,2,3
A934564,B940190,0,BARBARA,BARBARA,1.0,0.4,0.4,0,0
A934564,B940190,1,LANTRIP,LANTRIP,1.0,0.3,0.3,1,1
A934564,B940190,2,CHARLOTTE,CTB,0.2222222222222222,0.2,0.044444444444444446,2,3
A934564,B940190,3,TALLAHASSEE,WATAUGA,0.18181818181818177,0.1,0.018181818181818177,3,4
A934564,B952045,0,BARBARA,BARBARA,1.0,0.5,0.5,0,0
A934564,B952045,1,LANTRIP,LANTRIP,1.0,0.3333333333333333,0.3333333333333333,1,1
A934564,B952045,2,RANIER,TALLAHASSEE,0.18181818181818177,0.16666666666666666,0.030303030303030293,2,3
A934564,B991865,0,BARBARA,BARBARA,1.0,0.4,0.4,0,0
A934564,B991865,1,LANTRIP,LANTRIP,1.0,0.3,0.3,1,1
A934564,B991865,2,CHARLOTTE,GATE,0.33333333333333337,0.2,0.06666666666666668,2,3
A934564,B991865,3,TALLAHASSEE,MILLS,0.2727272727272727,0.1,0.02727272727272727,3,2
A934575,B969879,0,STERLING,STERLING,1.0,0.5,0.5,0,0
A934575,B969879,1,WAYNE,WAYNE,1.0,0.3333333333333333,0.3333333333333333,1,1
A934575,B969879,2,ALTAMONTE,ALTAMONTE,1.0,0.16666666666666666,0.16666666666666666,2,2
A934575,B994506,0,STERLING,STERLING,1.0,0.5,0.5,0,1
A934575,B994506,1,WAYNE,WAYNE,1.0,0.3333333333333333,0.3333333333333333,1,2
A934575,B994506,2,ALTAMONTE,ALTAMONTE,1.0,0.16666666666666666,0.16666666666666666,2,3
A934595,A934595,0,GOSCICKI,GOSCICKI,1.0,0.4,0.4,0,0
A934595,A934595,1,SAWGRASS,SAWGRASS,1.0,0.3,0.3,1,1
A934595,A934595,2,VALLEJO,VALLEJO,1.0,0.2,0.2,2,2
A934595,A934595,3,VALLEJO,VALLEJO,1.0,0.1,0.1,3,3
A934595,B966591,0,GOSCICKI,GOSCICKI,1.0,0.4,0.4,0,0
A934595,B966591,1,SAWGRASS,SAWGRASS,1.0,0.3,0.3,1,1
A934595,B966591,2,VALLEJO,VALLEJO,1.0,0.2,0.2,2,2
A934595,B966591,3,VALLEJO,CLI,0.1428571428571429,0.1,0.01428571428571429,3,3
A934605,A970237,0,FAKHOUR,FAKHOUR,1.0,0.5,0.5,0,0
A934605,A970237,1,CREEKSIDE,CREEKSIDE,1.0,0.3333333333333333,0.3333333333333333,1,1
A934605,A970237,2,CHULA,CHULA,1.0,0.16666666666666666,0.16666666666666666,2,2
A934605,B932515,0,FAKHOUR,FAKHOUR,1.0,0.5,0.5,0,0
A934605,B932515,1,CREEKSIDE,CREEKSIDE,1.0,0.3333333333333333,0.3333333333333333,1,1
A934605,B932515,2,CHULA,CHULA,1.0,0.16666666666666666,0.16666666666666666,2,2
A934605,B989242,0,FAKHOUR,FAKHOUR,1.0,0.5,0.5,0,0
A934605,B989242,1,CREEKSIDE,CREEKSIDE,1.0,0.3333333333333333,0.3333333333333333,1,1
A934605,B989242,2,CHULA,CHULA,1.0,0.16666666666666666,0.16666666666666666,2,2
A934605,B992769,0,FAKHOUR,FAKHOUR,1.0,0.5,0.5,0,0
A934605,B992769,1,CREEKSIDE,CREEKSIDE,1.0,0.3333333333333333,0.3333333333333333,1,1
A934605,B992769,2,CHULA,CHULA,1.0,0.16666666666666666,0.16666666666666666,2,2
A934632,A976533,0,MIGUEL,MIGUEL,1.0,0.4,0.4,0,0
A934632,A976533,1,MADARANG,MADARANG,1.0,0.3,0.3,1,1
A934632,A976533,2,BONAIRE,BONAIRE,1.0,0.2,0.2,2,2
A934632,A976533,3,DELRAY,DELRAY,1.0,0.1,0.1,3,4
A934632,B901776,0,MADARANG,MADARANG,1.0,0.4,0.4,0,1
A934632,B901776,1,BONAIRE,BONAIRE,1.0,0.3,0.3,1,2
A934632,B901776,2,DELRAY,DELRAY,1.0,0.1,0.1,3,4
A934632,B901776,3,BOUL,BOULEVARD,0.4444444444444444,0.2,0.08888888888888889,2,3
A934632,B921058,0,MIGUEL,MIGUEL,1.0,0.4,0.4,0,0
A934632,B921058,1,MADARANG,MADARANG,1.0,0.3,0.3,1,1
A934632,B921058,2,OXCEAN,BOULEVARD,0.33333333333333337,0.2,0.06666666666666668,2,3
A934632,B921058,3,PERRIS,DELRAY,0.33333333333333337,0.1,0.03333333333333334,3,4
A934632,B926238,0,MIGUEL,MIGUEL,1.0,0.3333333333333333,0.3333333333333333,0,0
A934632,B926238,1,MADARANG,MADARANG,1.0,0.26666666666666666,0.26666666666666666,1,1
A934632,B926238,2,BONAIRE,BONAIRE,1.0,0.2,0.2,2,2
A934632,B926238,3,BOULEVARD,BOULEVARD,1.0,0.13333333333333333,0.13333333333333333,3,3
A934632,B926238,4,DELRAY,DELRAY,1.0,0.06666666666666667,0.06666666666666667,4,4
A934632,B931481,0,MIGUEL,MIGUEL,1.0,0.5,0.5,0,0
A934632,B931481,1,MADARANG,MADARANG,1.0,0.3333333333333333,0.3333333333333333,1,1
A934632,B931481,2,MYERS,BOULEVARD,0.2222222222222222,0.16666666666666666,0.037037037037037035,2,3
A934632,B938227,0,MIGUEL,MIGUEL,1.0,0.3333333333333333,0.3333333333333333,0,0
A934632,B938227,1,MADARANG,MADARANG,1.0,0.26666666666666666,0.26666666666666666,1,1
A934632,B938227,2,BONAIRE,BONAIRE,1.0,0.2,0.2,2,2
A934632,B938227,3,DELRAY,DELRAY,1.0,0.06666666666666667,0.06666666666666667,4,4
A934632,B938227,4,BOULEVARD,BOUL,0.4444444444444444,0.13333333333333333,0.059259259259259255,3,3
A934632,B950063,0,MIGUEL,MIGUEL,1.0,0.4,0.4,0,0
A934632,B950063,1,MADARANG,MADARANG,1.0,0.3,0.3,1,1
A934632,B950063,2,LOMAS,BONAIRE,0.2857142857142857,0.2,0.05714285714285714,2,2
A934632,B950063,3,FONTANA,BOULEVARD,0.2222222222222222,0.1,0.022222222222222223,3,3
A934632,B977813,0,MIGUEL,MIGUEL,1.0,0.4,0.4,0,0
A934632,B977813,1,MADARANG,MADARANG,1.0,0.3,0.3,1,1
A934632,B977813,2,WILDOMAR,DELRAY,0.25,0.1,0.025,3,4
A934632,B977813,3,AWOSHKA,BOULEVARD,0.11111111111111116,0.2,0.022222222222222233,2,3
A934632,B980027,0,MIGUEL,MIGUEL,1.0,0.4,0.4,0,0
A934632,B980027,1,MADARANG,MADARANG,1.0,0.3,0.3,1,1
A934632,B980027,2,OXNARD,BOULEVARD,0.4444444444444444,0.1,0.044444444444444446,3,3
A934632,B980027,3,HEMLOCK,DELRAY,0.2857142857142857,0.2,0.05714285714285714,2,4
A934632,B987555,0,MIGUEL,MIGUEL,1.0,0.5,0.5,0,0
A934632,B987555,1,MADARANG,MADARANG,1.0,0.3333333333333333,0.3333333333333333,1,1
A934632,B987555,2,BERNARDINO,BONAIRE,0.4,0.16666666666666666,0.06666666666666667,2,2
A934634,A934634,0,JUNE,JUNE,1.0,0.2222222222222222,0.2222222222222222,0,0
A934634,A934634,1,MONTOYA,MONTOYA,1.0,0.19444444444444445,0.19444444444444445,1,1
A934634,A934634,2,NORTHWEST,NORTHWEST,1.0,0.16666666666666666,0.16666666666666666,2,2
A934634,A934634,3,7TH,7TH,1.0,0.1388888888888889,0.1388888888888889,3,3
A934634,A934634,4,GRAND,GRAND,1.0,0.1111111111111111,0.1111111111111111,4,4
A934634,A934634,5,PRAIRIE,PRAIRIE,1.0,0.08333333333333333,0.08333333333333333,5,5
A934634,A934634,6,GRAND,GRAND,1.0,0.05555555555555555,0.05555555555555555,6,6
A934634,A934634,7,PRAIRIE,PRAIRIE,1.0,0.027777777777777776,0.027777777777777776,7,7
A934634,A979992,0,JUNE,JUNE,1.0,0.5,0.5,0,0
A934634,A979992,1,MONTOYA,MONTOYA,1.0,0.3333333333333333,0.3333333333333333,1,1
A934634,A979992,2,NAPA,GRAND,0.19999999999999996,0.16666666666666666,0.033333333333333326,2,4
A934634,A992244,0,JUNE,JUNE,1.0,0.5,0.5,0,0
A934634,A992244,1,MONTOYA,MONTOYA,1.0,0.3333333333333333,0.3333333333333333,1,1
A934634,A992244,2,NAPA,GRAND,0.19999999999999996,0.16666666666666666,0.033333333333333326,2,4
A934634,B939553,0,JUNE,JUNE,1.0,0.5,0.5,0,0
A934634,B939553,1,MONTOYA,MONTOYA,1.0,0.3333333333333333,0.3333333333333333,1,1
A934634,B939553,2,NAA,GRAND,0.19999999999999996,0.16666666666666666,0.033333333333333326,2,4
A934634,B972386,0,JUNE,JUNE,1.0,0.5,0.5,0,0
A934634,B972386,1,MONTOYA,MONTOYA,1.0,0.3333333333333333,0.3333333333333333,1,1
A934634,B972386,2,NAPA,GRAND,0.19999999999999996,0.16666666666666666,0.033333333333333326,2,4
A934634,B976403,0,JUNE,JUNE,1.0,0.5,0.5,0,0
A934634,B976403,1,MONTOYA,MONTOYA,1.0,0.3333333333333333,0.3333333333333333,1,1
A934634,B976403,2,NAPA,GRAND,0.19999999999999996,0.16666666666666666,0.033333333333333326,2,4
A934684,A954248,0,PAUL,PAUL,1.0,0.4,0.4,0,0
A934684,A954248,1,RAYMOND,RAYMOND,1.0,0.3,0.3,1,1
A934684,A954248,2,GARLAND,WARD,0.4285714285714286,0.1,0.042857142857142864,3,3
A934684,A954248,3,LOOKOUT,LIBBY,0.1428571428571429,0.2,0.02857142857142858,2,2
A934684,A976708,0,PAUL,PAUL,1.0,0.4,0.4,0,0
A934684,A976708,1,RAYMOND,RAYMOND,1.0,0.3,0.3,1,1
A934684,A976708,2,LOOKOUT,LOOKOUT,1.0,0.2,0.2,2,2
A934684,A976708,3,GARLAND,GARLAND,1.0,0.1,0.1,3,3
A934684,A979829,0,PAUL,PAUL,1.0,0.4,0.4,0,0
A934684,A979829,1,RAYMOND,RAYMOND,1.0,0.3,0.3,1,1
A934684,A979829,2,LOOKOUT,HIFTT,0.1428571428571429,0.2,0.02857142857142858,2,2
A934684,A979829,3,GARLAND,BOYD,0.1428571428571429,0.1,0.01428571428571429,3,3
A934684,B924805,0,PAUL,PAUL,1.0,0.6666666666666666,0.6666666666666666,0,0
A934684,B924805,1,RAYMOND,RAYMOND,1.0,0.3333333333333333,0.3333333333333333,1,1
A934684,B949887,0,PAUL,PAUL,1.0,0.6666666666666666,0.6666666666666666,0,0
A934684,B949887,1,RAYMOND,RAYMOND,1.0,0.3333333333333333,0.3333333333333333,1,1
A934684,B962392,0,PAUL,PAUL,1.0,0.4,0.4,0,0
A934684,B962392,1,RAYMOND,RAYMOND,1.0,0.3,0.3,1,1
A934684,B962392,2,LOOKOUT,LOOKOUT,1.0,0.2,0.2,2,2
A934684,B962392,3,GARLAND,GARLAND,1.0,0.1,0.1,3,3
A934684,B965082,0,PAUL,PAUL,1.0,0.4,0.4,0,0
A934684,B965082,1,RAYMOND,RAYMOND,1.0,0.3,0.3,1,1
A934684,B965082,2,GARLAND,WARD,0.4285714285714286,0.1,0.042857142857142864,3,3
A934684,B965082,3,LOOKOUT,LIBBY,0.1428571428571429,0.2,0.02857142857142858,2,2
A934684,B974855,0,PAUL,PAUL,1.0,0.4,0.4,0,0
A934684,B974855,1,RAYMOND,RAYMOND,1.0,0.3,0.3,1,1
A934684,B974855,2,LOOKOUT,LOOKOUT,1.0,0.2,0.2,2,2
A934684,B974855,3,GARLAND,GARLAND,1.0,0.1,0.1,3,3
A934684,B983820,0,PAUL,PAUL,1.0,0.4,0.4,0,0
A934684,B983820,1,RAYMOND,RAYMOND,1.0,0.3,0.3,1,1
A934684,B983820,2,GARLAND,WARD,0.4285714285714286,0.1,0.042857142857142864,3,3
A934684,B983820,3,LOOKOUT,LIBBY,0.1428571428571429,0.2,0.02857142857142858,2,2
A934739,A973440,0,JOLENE,JOLENE,1.0,0.4,0.4,0,0
A934739,A973440,1,CARVACHO,CARVACHO,1.0,0.3,0.3,1,1
A934739,A973440,2,ALOHA,ALOHA,1.0,0.2,0.2,2,2
A934739,A973440,3,CRUZ,CRUZ,1.0,0.1,0.1,3,3
A934739,A987384,0,JOLENE,JOLENE,1.0,0.4,0.4,0,0
A934739,A987384,1,CARVACHO,CARVACHO,1.0,0.3,0.3,1,1
A934739,A987384,2,ALOHA,ALOHA,1.0,0.2,0.2,2,2
A934739,A987384,3,CRUZ,CRUZ,1.0,0.1,0.1,3,3
A934739,B909793,0,JOLENE,JOLENE,1.0,0.5,0.5,0,0
A934739,B909793,1,CARVACHO,CARVACHO,1.0,0.3333333333333333,0.3333333333333333,1,1
A934739,B909793,2,STAMBOAT,ALOHA,0.25,0.16666666666666666,0.041666666666666664,2,2
A934739,B919775,0,JOLENE,JOLENE,1.0,0.4,0.4,0,0
A934739,B919775,1,CARVACHO,CARVACHO,1.0,0.3,0.3,1,1
A934739,B919775,2,ALOHA,ARTHUR,0.33333333333333337,0.2,0.06666666666666668,2,2
A934739,B919775,3,CRUZ,FRESNO,0.16666666666666663,0.1,0.016666666666666663,3,3
A934739,B931930,0,JOLENE,JOLENE,1.0,0.4,0.4,0,0
A934739,B931930,1,CARVACHO,CARVACHO,1.0,0.3,0.3,1,1
A934739,B931930,2,ALOHA,ALOHA,1.0,0.2,0.2,2,2
A934739,B931930,3,CRUZ,CRUZ,1.0,0.1,0.1,3,3
A934739,B953316,0,JOLENE,JOLENE,1.0,0.4,0.4,0,0
A934739,B953316,1,CARVACHO,CARVACHO,1.0,0.3,0.3,1,1
A934739,B953316,2,ALOHA,ALOHA,1.0,0.2,0.2,2,2
A934739,B953316,3,CRUZ,CRUZ,1.0,0.1,0.1,3,3
A934739,B978372,0,JOLENE,JOLENE,1.0,0.4,0.4,0,0
A934739,B978372,1,CARVACHO,CARVACHO,1.0,0.3,0.3,1,1
A934739,B978372,2,ALOHA,ALOHA,1.0,0.2,0.2,2,2
A934739,B978372,3,CRUZ,CRUZ,1.0,0.1,0.1,3,3
A934764,B950878,0,GERALDINE,GERALDINE,1.0,0.4,0.4,0,0
A934764,B950878,1,ALMEIDA,ALMEIDA,1.0,0.3,0.3,1,1
A934764,B950878,2,MEMPHIS,BENTONVILLE,0.18181818181818177,0.1,0.018181818181818177,3,3
A934764,B950878,3,GRAHAM,CHOCTAW,0.1428571428571429,0.2,0.02857142857142858,2,2
A934764,B967270,0,GERALDINE,GERALDINE,1.0,0.4,0.4,0,0
A934764,B967270,1,ALMEIDA,ALMEIDA,1.0,0.3,0.3,1,1
A934764,B967270,2,GRAHAM,GRAHAM,1.0,0.2,0.2,2,2
A934764,B967270,3,MEMPHIS,MEMPHIS,1.0,0.1,0.1,3,3
A934764,B992532,0,ALMEIDA,ALMEIDA,1.0,0.5,0.5,0,1
A934764,B992532,1,GRAHAM,GRAHAM,1.0,0.3333333333333333,0.3333333333333333,1,2
A934764,B992532,2,MEMPHIS,MEMPHIS,1.0,0.16666666666666666,0.16666666666666666,2,3
A934766,A968985,0,ALLAN,ALLAN,1.0,0.3333333333333333,0.3333333333333333,0,0
A934766,A968985,1,WAYNE,WAYNE,1.0,0.26666666666666666,0.26666666666666666,1,1
A934766,A968985,2,JOSLIN,JOSLIN,1.0,0.2,0.2,2,2
A934766,A968985,3,SOMERSET,SWEEP,0.375,0.06666666666666667,0.025,4,4
A934766,B924880,0,ALLAN,ALLAN,1.0,0.3333333333333333,0.3333333333333333,0,0
A934766,B924880,1,WAYNE,WAYNE,1.0,0.26666666666666666,0.26666666666666666,1,1
A934766,B924880,2,JOSLIN,JOSLIN,1.0,0.2,0.2,2,2
A934766,B924880,3,SOMERSET,SWEEP,0.375,0.06666666666666667,0.025,4,4
A934766,B930399,0,ALLAN,ALLAN,1.0,0.3333333333333333,0.3333333333333333,0,0
